"PROVNUM","avg_share_hrs_all","avg_share_hrs_rn","avg_share_hrs_lpn","avg_share_hrs_cna","months_contract","fac_name","county","state","ownership","hospbase","n_cert_beds","qm_rating","overall_rating","health_inspection_rating","staffing_rating","longstay_qm_rating","nursing_staff_turnover","rn_turnover","na_hprd","lpn_hprd","rn_hprd"
"105175",0.0530546961067406,0.140968568724447,0.095274411800813,0.00316225632706087,9,"PLANTATION NURSING & REHABILITATION CENTER","Broward","FL","For profit - Individual","N",152,5,5,4,2,5,51.7,70.7,2.55961,1.0864,1.04502
"105176",0.000515239077995957,0.00774351455137713,0,0,13,"WINTER HAVEN HEALTH AND REHABILITATION CENTER","Polk","FL","Non profit - Corporation","N",140,3,2,2,2,4,37.2,63.2,2.10441,0.76578,0.39527
"105190",0,0,0,0,0,"CRESTVIEW REHABILITATION CENTER, LLC","Okaloosa","FL","For profit - Corporation","N",180,5,5,5,4,5,45.6,27.8,2.23504,0.89925,0.56613
"105193",0.00135257577659724,0.00108049702863317,0.00419948853723145,0,2,"PARK MEADOWS HEALTHCARE & REHABILITATION CENTER","Alachua","FL","For profit - Limited Liability company","N",148,5,2,1,2,5,49.1,75,2.17444,1.06849,0.30292
"105196",0,0,0,0,0,"THE LODGE HEALTHCARE AND REHABILITATION CENTER","Marion","FL","For profit - Limited Liability company","N",99,5,4,3,2,5,34.1,60,2.07693,0.97687,0.28934
"105202",0.080435035334133,0.00946081356308247,0.280012991012403,0.0101898485224011,15,"APOLLO HEALTHCARE & REHABILITATION CENTER","Pinellas","FL","For profit - Limited Liability company","N",99,4,2,2,3,5,38.6,30,2.17422,0.86512,0.43963
"105205",0.0112720963702779,0.0133282786372031,0.0197376055055882,0.00773047971052031,3,"SAVOY AT FORT LAUDERDALE REHABILITATION AND NURSIN","Broward","FL","For profit - Corporation","N",116,5,3,2,4,5,44.1,59.1,2.20554,0.64653,0.86369
"105207",0.0419669464738494,0.0046107090592755,0.0837763703611449,0.0315189085932556,13,"BEDROCK REHABILITATION AND NURSING CENTER AT MELBO","Brevard","FL","For profit - Individual","N",138,4,3,3,3,5,59.6,75,2.13037,0.60833,0.68709
"105210",0.0260743651242151,0.0727699007314035,0.0523840571642978,0.0132455580964074,14,"W FRANK WELLS NURSING HOME","Baker","FL","Non profit - Corporation","N",69,2,2,1,5,1,41.4,60,3.79493,0.87984,1.02771
"105217",0.0295096081753318,0.000655313972935989,0.128861780429597,0.00521017971099872,14,"NORTH BEACH HEALTHCARE AND REHABILITATION CENTER","Miami-Dade","FL","For profit - Limited Liability company","N",99,4,1,1,3,5,35.4,47.4,2.09817,0.70359,0.74838
"105219",0.000290107311572341,0.00198410908510431,0,0,12,"BOCA RATON REHABILITATION CENTER","Palm Beach","FL","Non profit - Corporation","N",120,4,3,3,2,5,37.9,53.8,2.01289,0.64733,0.57459
"105228",0.0445431664382535,0.0761634301611579,0.137037721987366,0.0018091664727132,9,"LAURELLWOOD POST- ACUTE AND REHABILITATION CENTER","Pinellas","FL","For profit - Corporation","N",60,5,3,2,4,5,34.8,50,2.0969,0.77744,0.7606
"105229",0,0,0,0,0,"SANDS AT SOUTH BEACH CARE CENTER, THE","Miami-Dade","FL","For profit - Limited Liability company","N",230,5,3,2,4,5,22.9,30.6,2.10748,0.26935,1.00614
"105232",0.103608333011229,0.299415066228408,0.059359429513052,0.0993009129213293,15,"VILLA MARIA NURSING CENTER","Miami-Dade","FL","Non profit - Corporation","N",212,5,2,1,3,5,31.5,26.3,2.43873,0.86424,0.36877
"105234",0.000261895566881496,0.00110002144288488,0,0,13,"REHABILITATION AND HEALTHCARE CENTER OF TAMPA","Hillsborough","FL","For profit - Limited Liability company","N",174,NA,NA,NA,NA,NA,41.1,35.1,1.99172,0.35169,0.91057
"105237",1.57760806220824e-05,0.000136084971456177,0,0,1,"WEST BROWARD REHABILITATION AND HEALTHCARE","Broward","FL","For profit - Limited Liability company","N",120,3,2,2,3,3,32.5,34.5,2.41402,0.57433,0.86958
"105248",0.153822621451366,0.204533998182096,0.184402687075724,0.134860915086665,15,"OAK MANOR HEALTHCARE & REHABILITATION CENTER","Pinellas","FL","For profit - Limited Liability company","N",180,5,4,3,2,5,54.6,46.2,2.10757,1.02405,0.35347
"105250",0.0819729678756629,0.00709430033949193,0.106124395556168,0.0836844726639265,15,"SUNRISE POINT HEALTH AND REHABILITATION CENTER","Brevard","FL","For profit - Limited Liability company","N",100,4,1,1,3,4,55.2,30.8,2.34588,0.76989,0.59367
"105251",0,0,0,0,0,"ROCKLEDGE HEALTHCARE & REHABILITATION CENTER","Brevard","FL","For profit - Limited Liability company","N",107,5,2,1,2,5,53.5,75,2.27987,0.94825,0.47304
"105252",0,0,0,0,0,"JACKSON MEMORIAL PERDUE MEDICAL CENTER","Miami-Dade","FL","Government - County","N",163,5,5,4,5,5,20.4,14.9,3.37369,0.30102,1.47558
"105255",0.00494948036754459,0.014395694962407,0.0238983770806271,0,13,"JOHN KNOX VILLAGE OF POMPANO BEACH","Broward","FL","Non profit - Corporation","N",194,4,4,3,5,3,16.5,26.1,3.79537,0.74403,0.74835
"105257",0,0,0,0,0,"ASPIRE AT SAINT LUCIE","St. Lucie","FL","For profit - Corporation","N",171,3,1,1,2,5,NA,NA,2.29743,0.41315,0.8997
"105258",0,0,0,0,0,"ASPIRE AT THE SEA - POMPANO BEACH","Broward","FL","For profit - Limited Liability company","N",79,5,3,2,3,5,NA,NA,2.12152,0.59735,0.80547
"105259",0,0,0,0,0,"MEDICANA NURSING AND REHAB CENTER","Palm Beach","FL","For profit - Limited Liability company","N",116,4,5,5,4,4,21.3,28.6,2.24736,1.08869,0.46752
"105261",0.00605188092757667,0,0.011511870279047,0.00605597164919339,4,"ATHENS POST ACUTE LLC","Volusia","FL","For profit - Limited Liability company","N",60,4,2,2,3,4,58.3,55.6,2.48433,0.96024,0.57111
"105262",0.0111142347309703,0,0.0180376745143692,0.012304129900431,4,"BLUE LAKE POST ACUTE","Volusia","FL","For profit - Limited Liability company","N",60,2,2,2,2,2,54.2,42.9,2.38306,0.52645,0.52577
"105265",0.000147318260280869,0.00241726406971311,0,0,6,"EMERALD COAST CENTER","Okaloosa","FL","Non profit - Corporation","N",120,5,2,1,4,5,30.9,27.3,2.05327,0.66737,0.51619
"105267",0.105735523763192,0.0294959305332743,0.342508908881958,0.0439879388063747,15,"BAYSIDE HEALTH AND REHABILITATION CENTER","Escambia","FL","For profit - Corporation","N",120,3,4,4,4,4,60.5,54.5,2.44041,0.70343,0.63249
"105268",0,0,0,0,0,"LAKESIDE HEALTH CENTER","Palm Beach","FL","For profit - Corporation","N",107,4,3,3,4,3,31,38.9,2.1451,0.75229,0.68775
"105269",0.000190148056736812,0.0016618734884048,0,0,11,"GROVES CENTER","Polk","FL","For profit - Limited Liability company","N",120,5,2,1,2,5,36,50,2.07273,0.60744,0.58567
"105271",0.000259189467539612,0.00337816523986541,0,0,11,"BOCA CIEGA CENTER","Pinellas","FL","For profit - Corporation","N",120,4,2,2,2,5,48.8,46.2,1.99951,0.58538,0.55019
"105274",0.000174592556978676,0.00285996147498678,0,0,10,"CLEARWATER CENTER","Pinellas","FL","Non profit - Corporation","N",109,2,1,1,2,4,44,53.8,2.04297,0.854,0.34209
"105275",0.0226162438735894,0.0187846062352523,0.100157741346651,0.000142094400414916,7,"SOUTHERN PINES NURSING CENTER","Pasco","FL","For profit - Limited Liability company","N",120,5,3,2,2,5,81.9,83.3,2.0593,0.5826,0.82088
"105277",0.00216932878143369,0,0,0.00332870576611661,2,"STUART REHABILITATION AND HEALTHCARE","Martin","FL","For profit - Limited Liability company","N",120,2,4,4,4,2,35,45.5,2.47406,0.62598,0.91123
"105280",0.000253348161678175,0.00288684609127112,0,0,12,"TARPON BAYOU CENTER","Pinellas","FL","Non profit - Corporation","N",114,1,1,1,3,1,23.3,23.1,1.99231,0.67595,0.47078
"105282",0,0,0,0,0,"EDEN SPRINGS NURSING AND REHAB CENTER","Wakulla","FL","For profit - Corporation","N",120,4,3,3,4,4,36.4,60.9,2.49379,0.8418,0.61547
"105283",0.000395236848842577,0.0120350498647681,0,0,12,"LAKELAND HILLS CENTER","Polk","FL","Non profit - Corporation","N",120,4,3,3,2,5,36.6,70,2.02552,0.86962,0.26499
"105286",0.000173898524599913,0.00198989758484181,0,0,12,"BARTOW CENTER","Polk","FL","Non profit - Corporation","N",120,5,3,2,2,5,35.2,42.9,2.15812,0.72976,0.37782
"105287",0,0,0,0,0,"WESTSIDE OAKS REHABILITATION & NURSING CENTER","Duval","FL","For profit - Limited Liability company","N",180,5,5,4,3,5,45.9,65,2.39363,0.54238,0.59055
"105289",0.0275111767685665,0.0187718692902864,0.0889268044964914,0.00585858053179838,14,"LIFE CARE CENTER OF PUNTA GORDA","Charlotte","FL","For profit - Corporation","N",180,5,5,4,4,5,39.7,39.3,2.24456,0.92256,0.59951
"105291",0,0,0,0,0,"LIFE CARE CENTER OF MELBOURNE","Brevard","FL","For profit - Corporation","N",120,5,5,4,4,5,36.6,36.8,2.18527,0.7695,0.667
"105292",0.145372262565464,0.780714583811313,0.288064140494335,0.0574603244305098,12,"EAGLE LAKE NURSING AND REHAB CARE CENTER","Pinellas","FL","For profit - Limited Liability company","N",59,1,1,1,2,1,82.3,100,2.20585,0.78595,0.3754
"105293",0.000369383764226184,0.0043377692095695,0,0,12,"EGRET COVE CENTER","Pinellas","FL","Non profit - Corporation","N",120,1,2,3,2,1,53.4,57.9,2.03884,0.66665,0.51086
"105295",0,0,0,0,0,"FORT WALTON REHABILITATION CENTER, LLC","Okaloosa","FL","For profit - Limited Liability company","N",120,4,4,4,3,5,48.1,28.6,2.11665,0.70515,0.72379
"105296",0,0,0,0,0,"WESTLAKE NURSING AND REHAB CENTER","Broward","FL","For profit - Corporation","N",88,4,2,2,2,5,NA,NA,1.99656,0.59928,0.6695
"105297",0.126317947793665,0.0231029689278306,0.243749637690178,0.0895633761950979,15,"BROOKSVILLE HEALTHCARE CENTER","Hernando","FL","For profit - Limited Liability company","N",180,2,1,1,3,4,63.3,35.7,2.39996,1.03809,0.49777
"105298",0.0130114941774774,0.0512942871403577,0.0209531223714331,0,11,"FT LAUDERDALE HEALTH & REHABILITATION CENTER","Broward","FL","For profit - Limited Liability company","N",169,5,4,3,4,5,34.4,44.4,2.43284,0.70904,0.77753
"105299",0.000198605318559966,0.000916690934335281,0,0,12,"WHISPERING OAKS","Hillsborough","FL","Non profit - Corporation","N",236,5,2,1,4,5,30.6,31.3,2.06318,0.33751,0.91363
"105300",0,0,0,0,0,"MARTIN COAST CENTER FOR REHABILITATION AND HEALTHC","Martin","FL","For profit - Limited Liability company","N",120,2,2,2,3,2,44,45.5,2.31435,0.78601,0.63888
"105301",0.0265940059381534,0.0165907942479646,0.0384964136434418,0.0226322572991634,6,"VALENCIA HILLS HEALTH AND REHABILITATION CENTER","Polk","FL","For profit - Limited Liability company","N",249,5,2,1,4,5,48.4,30.3,2.29842,0.98257,0.54183
"105302",0.00811821772731147,0.0174230894579283,0.0186322874641185,0.00221710104141586,10,"OAK HAVEN REHAB AND NURSING CENTER","Polk","FL","For profit - Corporation","N",120,5,3,2,3,5,40,42.1,2.10913,0.78741,0.63743
"105304",0,0,0,0,0,"AVANTE AT LEESBURG, INC","Lake","FL","For profit - Corporation","N",116,4,2,3,1,5,52.6,57.1,2.1643,0.87278,0.33745
"105305",0.0705385460928288,0.0229381337731754,0.234047202016584,0.0149877673277373,15,"FAIRWAY OAKS CENTER","Hillsborough","FL","For profit - Corporation","N",120,5,5,4,3,5,50.9,37.5,2.11098,0.93192,0.59186
"105307",0.000196734399923857,0.00125436031576659,0,0,3,"PARKVIEW REHABILITATION CENTER AT WINTER PARK","Orange","FL","For profit - Limited Liability company","N",138,3,3,3,2,4,55.4,63.6,2.21408,0.66966,0.66642
"105308",0.00101604342770348,0.00678341007522438,0.00219874445432383,0,3,"AVANTE AT INVERNESS INC","Citrus","FL","For profit - Corporation","N",104,3,2,3,1,5,48.4,80,2.04743,1.11023,0.27181
"105310",4.09825567992623e-05,0,0.00020253164556962,0,1,"AVANTE AT ORMOND BEACH, INC","Volusia","FL","For profit - Limited Liability company","N",133,4,3,3,2,3,66.7,72.2,2.16917,0.97142,0.46841
"105311",0,0,0,0,0,"DAYTONA BEACH HEALTH AND REHABILITATION CENTER","Volusia","FL","For profit - Limited Liability company","N",180,2,1,1,4,4,30.4,38.5,2.63415,0.92629,0.52853
"105315",0,0,0,0,0,"ST AUGUSTINE HEALTH AND REHABILITATION CENTER","St. Johns","FL","For profit - Limited Liability company","N",120,2,3,3,4,2,33,25,2.34025,0.82508,0.54891
"105317",0,0,0,0,0,"CRYSTAL RIVER HEALTH AND REHABILITATION CENTER","Citrus","FL","For profit - Corporation","N",150,2,2,2,3,2,61.9,23.5,2.24603,0.94217,0.56723
"105319",0,0,0,0,0,"SUN TERRACE HEALTH CARE CENTER","Hillsborough","FL","For profit - Partnership","N",130,4,4,4,4,5,37.8,25,2.37472,0.74482,0.90129
"105320",0.211954662917537,0.165191111334598,0.256448218222332,0.193245258608298,13,"DADE CITY HEALTH AND REHABILITATION CENTER","Pasco","FL","For profit - Limited Liability company","N",120,3,1,1,2,4,62.6,75,2.17934,1.15125,0.30295
"105321",0,0,0,0,0,"OCALA HEALTH AND REHABILITATION CENTER","Marion","FL","For profit - Limited Liability company","N",180,4,3,3,2,5,40.2,38.9,2.4283,0.97669,0.32724
"105323",0.24239257640266,0.101304295647959,0.244464851366238,0.246937134781393,15,"OAKS OF CLEARWATER, THE","Pinellas","FL","For profit - Corporation","N",60,3,2,2,2,4,78.7,NA,2.77756,0.92133,0.3611
"105324",0.170650334171606,0.0957522735919766,0.254272752384036,0.136774061509292,15,"BAYVIEW CENTER","Lake","FL","For profit - Limited Liability company","N",120,5,2,1,2,5,55.4,50,2.06529,1.03405,0.37517
"105325",0,0,0,0,0,"BEDROCK REHABILITATION AND NURSING CENTER AT ISLAN","Brevard","FL","For profit - Corporation","N",120,5,2,1,3,4,NA,NA,2.14069,0.6995,0.69157
"105326",0.117670373744099,0.139642971328001,0.3380317860881,0.0471409430992766,15,"CANTERBURY TOWERS INC","Hillsborough","FL","Non profit - Corporation","N",60,4,5,5,5,5,41.7,54.5,3.70912,1.46299,0.97487
"105327",0.000289722599225383,0.00356049013034482,0,0,14,"CASA MORA REHABILITATION AND EXTENDED CARE","Manatee","FL","Non profit - Other","N",240,4,1,1,4,4,21,23.5,2.01421,0.59087,0.58934
"105328",0,0,0,0,0,"SANTA ROSA CENTER FOR REHABILITATION AND HEALING","Santa Rosa","FL","For profit - Limited Liability company","N",110,3,4,4,4,3,51,40,2.25678,0.50114,0.86048
"105331",0,0,0,0,0,"AVENTURA REHAB AND NURSING CENTER","Miami-Dade","FL","For profit - Limited Liability company","N",86,4,4,4,4,5,25,26.3,2.19353,0.35412,1.3082
"105332",0.08126612457659,0.229795662110256,0.18389094965673,0.0160977207914955,14,"WINTER PARK CARE AND REHABILITATION","Orange","FL","For profit - Limited Liability company","N",103,3,1,1,2,3,55.3,86.4,2.14597,0.88473,0.54917
"105333",0,0,0,0,0,"AVANTE AT MT DORA, INC","Lake","FL","For profit - Corporation","N",116,3,4,4,2,5,37.9,33.3,2.17243,1.01282,0.41633
"105335",0.0183800869366341,0.00455871209651424,0.110539260742685,0.00666833756966618,12,"ABBEY DELRAY","Palm Beach","FL","Non profit - Corporation","N",100,4,3,3,4,4,19,29.6,2.4241,0.43158,1.22717
"105336",0.0433823663532437,0.174383923785295,0.083446436008552,0,15,"PALMS CARE CENTER AND REHAB","Broward","FL","For profit - Corporation","N",120,5,4,3,3,5,36.4,62.5,2.31363,0.64253,0.62477
"105342",0.000509099590663667,0.00351692379727733,0,0,13,"REHAB & HEALTHCARE CENTER OF CAPE CORAL","Lee","FL","Non profit - Corporation","N",120,4,1,1,3,4,34.3,44.4,2.01351,0.46068,0.77032
"105343",0.132522764351873,0.0999962784412683,0.186295548065135,0.124750411398853,13,"HEATHER HILL HEALTHCARE CENTER","Pasco","FL","Non profit - Other","N",105,3,2,2,3,5,63.5,42.9,2.15916,0.77049,0.52349
"105346",0.0598260895453496,0.112749944898201,0.111806405650065,0.0324530920191562,14,"LAKE MONTGOMERY HEALTH AND REHABILITATION CENTER","Columbia","FL","For profit - Corporation","N",95,3,5,5,3,4,61,62.5,2.63354,1.01193,0.47577
"105349",0.0108670663871896,0.020125927963296,0.0252399422290631,0.00115227672520083,4,"ALLIANCE HEALTH AND REHABILITATION CENTER","Volusia","FL","For profit - Partnership","N",130,4,3,3,3,2,41.8,46.2,2.26796,1.35238,0.50452
"105350",0.0303268643526845,0.083501909238924,0.0341376275180451,0.0194348866611642,3,"DUNEDIN CARE CENTER","Pinellas","FL","Non profit - Corporation","N",104,4,1,1,2,5,NA,NA,2.13615,0.79939,0.50298
"105351",0,0,0,0,0,"CONCORDIA VILLAGE OF TAMPA","Hillsborough","FL","Non profit - Church related","N",163,4,2,2,2,4,55.9,68.8,2.13261,0.66179,0.74795
"105352",0.00212789016941191,0.00491829255575059,0.00567709165791592,0,3,"VIVO HEALTHCARE SEBRING","Highlands","FL","For profit - Corporation","N",104,4,2,2,2,5,63.4,61.5,2.11653,0.82226,0.57597
"105353",0.163414721029578,0.27195113987641,0.446539113362373,0.0218357513485629,15,"SOLARIS HEALTHCARE FOREST LAKE","Seminole","FL","For profit - Limited Liability company","N",222,5,2,2,1,5,56.6,71.4,2.22013,0.98375,0.65636
"105354",0.0244858238778297,0.0041614563506747,0.0443003720793703,0.019121016552506,5,"LAKELAND NURSING & REHABILITATION","Polk","FL","For profit - Limited Liability company","N",185,4,2,2,2,4,53.1,50,2.15761,0.9864,0.38464
"105355",0,0,0,0,0,"WILLOWBROOKE COURT AT ST ANDREWS ESTATES","Palm Beach","FL","Non profit - Corporation","N",89,5,5,4,5,4,18,37.5,2.93299,0.35227,1.28663
"105358",0.132648243837513,0.254458433448761,0.433212709829346,0.00526212737717626,15,"ASCENSION LIVING ST. CATHERINE LABOURE' PLACE","Duval","FL","Non profit - Corporation","N",240,4,1,1,3,4,55,65.4,2.12282,0.7777,0.6453
"105360",0.0212530097141888,0,0.0529120003605255,0.0110755593305379,7,"TAMARAC REHABILITATION AND HEALTH CENTER","Broward","FL","For profit - Corporation","N",120,3,5,5,5,5,23.8,23.1,2.50823,0.81413,0.89483
"105362",0.0155193846506836,0.104851677180782,0.0176645377427338,0.0015435342447516,3,"VIVO HEALTHCARE WACHULA","Hardee","FL","For profit - Corporation","N",79,4,2,2,2,4,61,66.7,2.3479,0.87316,0.48624
"105363",0.0881447584732395,0.104508875557573,0.29076031674741,0.0341611343525728,14,"CHARLOTTE BAY REHAB AND CARE CENTER","Charlotte","FL","For profit - Partnership","N",164,3,2,2,2,4,50.6,66.7,2.25931,0.66185,0.75362
"105364",0,0,0,0,0,"SEVEN HILLS HEALTH & REHABILITATION CENTER","Leon","FL","For profit - Limited Liability company","N",156,4,4,4,3,5,51.8,50,2.24218,0.87741,0.58114
"105365",0.0217031846135082,0.00455050602142213,0.084451409300721,5.41575022018409e-05,9,"LIFE CARE CENTER OF ALTAMONTE SPRINGS","Seminole","FL","For profit - Corporation","N",228,5,2,1,3,5,37.9,45.8,2.31351,0.85009,0.56067
"105366",0,0,0,0,0,"VIVO HEALTHCARE UNIVERSITY","Duval","FL","For profit - Limited Liability company","N",117,4,3,3,2,5,55.1,53.3,1.96159,1.03378,0.38347
"105371",0.0110445602589496,0.0329052884750199,0.00386610662587465,0.010592469807432,15,"ST JOHNS NURSING CENTER","Broward","FL","Non profit - Corporation","N",181,5,3,2,4,5,21.6,36.4,2.32637,0.81379,0.5497
"105372",0,0,0,0,0,"AVANTE AT LAKE WORTH, INC.","Palm Beach","FL","For profit - Corporation","N",138,5,2,1,1,5,39.6,56.3,2.12162,0.78439,0.68327
"105373",0.248796800616554,0.215591530926502,0.441376913072216,0.177626553237188,12,"ASPIRE AT SAND KEY","Pinellas","FL","For profit - Limited Liability company","N",120,2,1,1,1,3,NA,NA,NA,NA,NA
"105374",0,0,0,0,0,"MAJESTIC OAKS","Volusia","FL","Non profit - Corporation","N",150,5,5,5,4,3,NA,NA,2.71346,1.04351,0.87231
"105375",0.000634471296376351,0.000507820434694292,0.00286372319514334,0,2,"SOUTH CAMPUS CARE CENTER AND REHAB","Lake","FL","For profit - Corporation","N",120,5,3,3,1,5,64.1,94.4,2.33906,0.68389,0.38836
"105376",0,0,0,0,0,"WEST MELBOURNE HEALTH & REHABILITATION CENTER","Brevard","FL","For profit - Corporation","N",180,2,1,1,4,4,33.8,39.1,2.53017,1.08198,0.44999
"105377",0.0446770989308648,0.186290018802867,0.0662325259745854,0.0111974724282094,8,"LONGWOOD HEALTH AND REHABILITATION CENTER","Seminole","FL","For profit - Limited Liability company","N",120,3,1,1,3,5,53.4,73.9,2.85455,0.79203,0.70715
"105378",0.0741690782875187,0.00208706486390123,0.123884306238453,0.0730102588331601,15,"ST MARK VILLAGE","Pinellas","FL","Non profit - Corporation","N",80,5,5,5,4,5,52.4,60,3.1019,1.49176,1.01436
"105379",0,0,0,0,0,"KISSIMMEE HEALTH AND REHABILITATION CENTER","Osceola","FL","For profit - Limited Liability company","N",59,2,3,3,4,2,40.8,77.8,2.0423,0.51536,1.12618
"105381",0,0,0,0,0,"ORANGE PARK REHABILITATION AND NURSING CENTER","Clay","FL","For profit - Limited Liability company","N",105,5,4,3,2,5,NA,NA,2.10331,0.66724,0.66186
"105382",0.00271705476122485,0.0170330373407105,0.00457201368825345,0,7,"SANDGATE GARDENS REHAB AND NURSING CENTER","St. Lucie","FL","For profit - Corporation","N",107,4,2,2,3,5,39.4,66.7,2.14303,0.8371,0.601
"105385",0.0296677050938015,0.0622172375301341,0.0806251876708134,0.0077703478733157,14,"ROYAL OAK NURSING CENTER","Pasco","FL","Non profit - Corporation","N",120,4,3,3,4,4,42,47.4,2.32155,0.71855,0.70591
"105387",0.0275352893754787,0.0511926291127787,0.0384435499806758,0.018699124529011,6,"AMBASSADOR HEALTHCARE AT COLLEGE PARK","Lee","FL","For profit - Corporation","N",107,4,2,2,3,3,39.6,54.2,2.10273,0.82253,0.55369
"105389",0.0562167200984414,0.0896956648394922,0.089862982696171,0.0365448033821428,13,"BIRCHWOOD HEALTH AND REHABILITATION CENTER","Sarasota","FL","For profit - Corporation","N",87,5,3,2,2,5,70.6,75,2.18713,0.84832,0.74874
